topic_id,global_score,topic_observations,dt,mt,maxm,minm,stdm,avgm,top_phrases,phrase_count_shown,num_dipoles,analyzer_rows,top_dipoles,top_labels,avg_pi,max_pi,sum_obs_in_analyzer,max_obs_in_analyzer,candidate_narrative,relevant_to_disinformation,notes
t960587,3.205128205128205,40,6,0.4807692307692307,1.0,0.0,0.4084998452911492,0.4935897435897436,genocide | genocides | the 1994 genocide | GENOCIDE | a genocide | Genocide | the genocide | a genocide case | alleged genocide,9,6,6,D97_911 (1) | D93_910 (1) | D93_811 (1) | D93_911 (1) | D811_880 (1),Polarization1 (2) | Polarization0 (2) | Polarization5 (1) | Polarization6 (1),0.4935897435897436,1.0,40,9,,,
t31420,3.2045454545454546,282,44,0.5,1.0,0.0,0.3179113705316938,0.4789482122815456,the summer | summer | his summer | this summer | This summer | a summer | Summer | the Summer | our summer | all Summer,10,44,44,D10_44 (1) | D182_910 (1) | D64_100 (1) | D53_94 (1) | D8_64 (1),Polarization6 (10) | Polarization1 (9) | Polarization5 (6) | Polarization0 (5) | Polarization7 (4),0.47894821228154566,1.0,282,17,,,
t582426,3.2,72,10,0.4444444444444444,1.0,0.0,0.323751161874077,0.5444444444444445,"the outrageous blasphemy | such blatant blasphemy | BLASPHEMY | the blasphemy | ""blasphemy | ""a blasphemy | blasphemy | Blasphemy | this blasphemy | These blasphemies",10,10,10,D32_45 (1) | D45_90 (1) | D38_187 (1) | D10_45 (1) | D38_45 (1),Polarization5 (4) | Polarization0 (3) | Polarization4 (2) | Polarization1 (1),0.5444444444444444,1.0,72,12,,,
t964643,3.2,28,7,0.8,1.0,0.0,0.4199125273342591,0.6380952380952382,co | the co | a co | Co | my co | Co. | The co | his co | co. | her co,10,7,7,D182_910 (1) | D362_910 (1) | D20_54 (1) | D184_910 (1) | D574_910 (1),Polarization0 (3) | Polarization1 (2) | Polarization7 (1) | Polarization9 (1),0.6380952380952382,1.0,28,13,,,
t524416,3.2,16,5,1.0,1.0,0.3333333333333332,0.3265986323710904,0.7333333333333332,The timing | the timing | the timings | timing | this timing | Timing | timings | her timing | his own timing | just the timing,10,5,5,D31_48 (1) | D18_90 (1) | D21_910 (1) | D90_910 (1) | D18_50 (1),Polarization0 (3) | Polarization4 (2),0.7333333333333332,1.0,16,4,,,
t591623,3.2,16,3,0.6000000000000001,1.0,0.6000000000000001,0.1885618083164126,0.7333333333333334,"a break point | ""Break Point | 14 break points | break points | break point | 8 break points | a breaking point | a first break point | the break points | Break Point)in",10,3,3,D50_121 (1) | D17_101 (1) | D50_101 (1),Polarization7 (2) | Polarization0 (1),0.7333333333333334,1.0,16,8,,,
t708108,3.1948051948051948,492,77,0.5,1.0,0.0,0.4080177947614882,0.4745710168058653,the water | his water | water | this water | The water | THE WATER | its waters | waters | the waters | our water,10,77,77,D9_44 (1) | D10_44 (1) | D10_11 (1) | D31_70 (1) | D640_770 (1),Polarization1 (26) | Polarization0 (23) | Polarization6 (13) | Polarization4 (6) | Polarization7 (3),0.4745710168058653,1.0,492,28,,,
t379811,3.1944444444444446,115,36,1.0,1.0,0.0,0.4850296612484738,0.5925925925925926,waves | the waves | wave | a wave | any other wave | the wave | The wave | This wave | this wave | these waves,10,36,36,D334_910 (1) | D40_54 (1) | D10_44 (1) | D24_44 (1) | D55_911 (1),Polarization0 (21) | Polarization1 (14) | Polarization4 (1),0.5925925925925926,1.0,115,9,,,
t279376,3.181818181818182,120,18,0.4772727272727273,1.0,0.0,0.4055179128414664,0.4573606434717546,the horse | his horse | his horses | a horse | the horses | horses | her horse | my horses | both horses | horse,10,18,18,D40_54 (1) | D6_908 (1) | D10_11 (1) | D1_24 (1) | D71_604 (1),Polarization1 (7) | Polarization0 (4) | Polarization7 (2) | Polarization5 (2) | Polarization8 (1),0.45736064347175465,1.0,120,25,,,
t447733,3.180952380952381,167,35,0.6666666666666667,1.0,0.0,0.3804992716194371,0.5487528344671203,the second group round | the second group stage | her first round group | His second group match | my second group match | their second group game | the first group stages | the second qualification round | the second qualifying round | their third group stage,10,35,35,D9_44 (1) | D53_81 (1) | D31_70 (1) | D26_53 (1) | D9_14 (1),Polarization0 (10) | Polarization1 (9) | Polarization7 (8) | Polarization4 (3) | Polarization8 (2),0.5487528344671203,1.0,167,9,,,
t897080,3.1707317073170733,260,41,0.5,1.0,0.0,0.3539372732159102,0.4934979217827369,their own plan | all plans | plans | the plan | The plan | the plans | her plan | these plans | its plan | a plan,10,41,41,D179_910 (1) | D122_910 (1) | D64_100 (1) | D64_355 (1) | D31_70 (1),Polarization1 (11) | Polarization6 (10) | Polarization0 (8) | Polarization7 (7) | Polarization4 (3),0.4934979217827369,1.0,260,19,,,
t408332,3.1666666666666665,874,138,0.5,1.0,0.0,0.3382954803385146,0.4963703526747005,its report | a report | the report | this report | reports | your report | The report | A report | This report | their report,10,138,138,D19_93 (1) | D10_44 (1) | D3_908 (1) | D182_910 (1) | D64_100 (1),Polarization6 (35) | Polarization1 (32) | Polarization0 (23) | Polarization7 (17) | Polarization9 (9),0.4963703526747005,1.0,874,25,,,
t535532,3.166666666666666,14,2,0.4523809523809523,0.7936507936507935,0.1111111111111111,0.3412698412698411,0.4523809523809523,sewers | a sewer | the sewers | all sewer | its sewers | sewer | the city sewers | sanitary sewers | all existing sewers | The first sewers,10,2,2,D182_910 (1) | D43_910 (1),Polarization8 (1) | Polarization2 (1),0.45238095238095233,0.7936507936507935,14,7,,,
t797743,3.15,126,20,0.5,1.0,0.0,0.295395279458268,0.5015079365079365,"symbols | a symbol | the symbol | ""A symbol | an obvious symbol | this symbol | symbol | once a symbol | just a symbol | This symbol",10,20,20,D6_38 (1) | D55_911 (1) | D19_910 (1) | D10_45 (1) | D3_6 (1),Polarization3 (4) | Polarization7 (3) | Polarization4 (3) | Polarization6 (3) | Polarization1 (2),0.5015079365079365,1.0,126,14,,,
t1027830,3.1487603305785123,762,121,0.5,1.0,0.0,0.3677076258497285,0.4952683059620859,"nothing | Nothing | NOTHING | ""Nothing | >> NOTHING | And nothing | just nothing | 'Nothing | But nothing | no nothing",10,121,121,D179_910 (1) | D17_179 (1) | D40_54 (1) | D9_44 (1) | D93_186 (1),Polarization1 (28) | Polarization0 (24) | Polarization6 (20) | Polarization9 (12) | Polarization7 (11),0.4952683059620859,1.0,762,32,,,
t510511,3.1426229508196726,639,122,0.6000000000000001,1.0,0.0,0.3117973470100658,0.5415277586444415,this side | the side | the sides | The Other Side | your side | both sides | a side | the other side | their side | her side,10,122,122,D9_44 (1) | D10_44 (1) | D133_910 (1) | D6_908 (1) | D31_70 (1),Polarization7 (27) | Polarization0 (18) | Polarization6 (15) | Polarization1 (14) | Polarization4 (14),0.5415277586444415,1.0,639,15,,,
t4072,3.133903133903133,77,13,0.529100529100529,1.0,0.0,0.379490505666405,0.5407000407000407,sponsorship | his sponsorship | sponsors | few sponsors | Your sponsorship | its sponsorship | sponsorships | just a sponsorship | no sponsorship | the sponsorships,10,13,13,D182_910 (1) | D3_6 (1) | D18_66 (1) | D1_18 (1) | D18_100 (1),Polarization0 (4) | Polarization2 (2) | Polarization6 (2) | Polarization8 (2) | Polarization1 (2),0.5407000407000407,1.0,77,9,,,
t374289,3.130555555555556,69,12,0.5444444444444445,1.0,0.0,0.3790069418925509,0.4494107744107744,the bank | the banks | that bank | both banks | banks | its banks | Banks | the Bank | The bank | the only bank,10,12,12,D19_446 (1) | D19_910 (1) | D446_910 (1) | D203_806 (1) | D19_21 (1),Polarization1 (4) | Polarization8 (2) | Polarization6 (2) | Polarization9 (2) | Polarization2 (1),0.4494107744107744,1.0,69,11,,,
t374387,3.1282051282051286,61,13,0.6666666666666667,1.0,0.0,0.3074999398662567,0.6854700854700855,the principle | this principle | those principles | the principles | Principle | principle | This principle | principles | these principles | our principles,10,13,13,D6_38 (1) | D20_38 (1) | D38_129 (1) | D18_43 (1) | D22_89 (1),Polarization0 (5) | Polarization7 (2) | Polarization6 (2) | Polarization1 (1) | Polarization4 (1),0.6854700854700855,1.0,61,11,,,
t850577,3.125,50,8,0.5,1.0,0.0,0.4240235924384921,0.5,selfies | 'selfies | a selfie | the selfie | selfie | their selfie | Photo-Ops | photo-ops | trading selfies | the 'victory selfies,10,8,8,D182_910 (1) | D64_100 (1) | D8_64 (1) | D6_52 (1) | D44_50 (1),Polarization1 (3) | Polarization0 (2) | Polarization4 (1) | Polarization10 (1) | Polarization7 (1),0.5,1.0,50,17,,,
t775255,3.125,25,8,1.0,1.0,0.0,0.4841229182759271,0.625,Policy|Terms | its policies | This policy | policy | a policy | their own policies | his policy | policies | your policies | Policy,10,8,8,D10_134 (1) | D6_52 (1) | D20_54 (1) | D14_52 (1) | D6_134 (1),Polarization0 (5) | Polarization1 (3),0.625,1.0,25,5,,,
t948308,3.111111111111111,96,18,0.5833333333333334,1.0,0.0,0.3801542684391098,0.5550108932461874,"law enforcement officers | 90,000 law enforcement officers | a law enforcement officer | Law enforcement officers | more than 90,000 law enforcement officers | the law enforcement officers | more than 3.000 law enforcement officers | law enforcement agents | 40,000 police officers | Over 30,000 police officers",10,18,18,D93_186 (1) | D20_171 (1) | D18_591 (1) | D21_186 (1) | D20_54 (1),Polarization0 (5) | Polarization4 (4) | Polarization1 (4) | Polarization9 (3) | Polarization6 (1),0.5550108932461874,1.0,96,11,,,
t183106,3.111111111111111,42,9,0.6666666666666666,1.0,0.0,0.339952568483866,0.5679012345679013,charity | Some charities | charities | a charity | some charities | the charity | the charities | Other charities | A charity | The charity,10,9,9,D6_38 (1) | D20_38 (1) | D20_171 (1) | D112_910 (1) | D21_38 (1),Polarization7 (2) | Polarization0 (2) | Polarization2 (2) | Polarization1 (1) | Polarization6 (1),0.5679012345679013,1.0,42,7,,,
t707455,3.098684210526316,471,76,0.5,1.0,0.0,0.3437166521355885,0.4376442271179113,the incident | The incident | incident | This incident | 21 incidents | any incident | an incident | The incidents | the 2014 incident | this incident,10,76,76,D122_910 (1) | D68_911 (1) | D182_910 (1) | D10_11 (1) | D52_93 (1),Polarization1 (22) | Polarization6 (14) | Polarization8 (11) | Polarization0 (9) | Polarization3 (6),0.4376442271179113,1.0,471,14,,,
t52486,3.098624338624337,121,25,0.64021164021164,1.0,0.0,0.3416549698560598,0.5041717541717542,trial | the trial | trials | these trials | the trials | The trials | his trial | The trial | the 2021 trials | the 2020 trials,10,25,25,D6_38 (1) | D10_44 (1) | D182_910 (1) | D63_911 (1) | D3_181 (1),Polarization7 (7) | Polarization1 (6) | Polarization4 (3) | Polarization0 (3) | Polarization8 (2),0.5041717541717542,1.0,121,13,,,
t96107,3.096774193548387,96,31,1.0,1.0,0.0,0.4997397866074087,0.5161290322580645,revenge | Revenge | some revenge | my revenge | Your Revenge | his revenge | their revenge | her revenge | retribution | a little revenge,10,31,31,D19_93 (1) | D189_880 (1) | D52_93 (1) | D19_446 (1) | D24_44 (1),Polarization0 (16) | Polarization1 (15),0.5161290322580645,1.0,96,5,,,
t641543,3.082456140350877,502,76,0.4666666666666665,1.0,0.0,0.3653271780151447,0.451119486365679,more work | work | all the work | His work | the works | The work | the work | The works | Work | this work,10,76,76,D40_54 (1) | D9_44 (1) | D2_184 (1) | D19_93 (1) | D10_44 (1),Polarization1 (22) | Polarization0 (13) | Polarization7 (9) | Polarization4 (9) | Polarization6 (7),0.45111948636567906,1.0,502,20,,,
t42708,3.077380952380953,705,105,0.4583333333333333,1.0,0.0,0.4141486677472943,0.4555957507019746,an interview | this interview | interviews | the interview | more interviews | her interview | a 2021 interview | his interview | their interview | any interviews,10,105,105,D122_910 (1) | D64_905 (1) | D2_184 (1) | D19_93 (1) | D10_44 (1),Polarization1 (39) | Polarization0 (25) | Polarization4 (9) | Polarization7 (9) | Polarization6 (8),0.45559575070197467,1.0,705,21,,,
t913369,3.0773480662983426,1114,181,0.5,1.0,0.0,0.341991356930625,0.4787076151018302,my head | the head | head | heâd | heads | Head | his head | her head | their heads | her own head,10,181,181,D334_910 (1) | D9_44 (1) | D93_186 (1) | D2_184 (1) | D19_93 (1),Polarization1 (39) | Polarization6 (33) | Polarization0 (28) | Polarization7 (17) | Polarization4 (16),0.47870761510183024,1.0,1114,19,,,
t865041,3.0746268656716422,309,67,0.6666666666666667,1.0,0.0,0.3812292531486862,0.5917870962647082,the fire | fire | fires | more fire | the fires | The fires | a fire | Fire | the 2019 fire | The fire,10,67,67,D122_910 (1) | D9_44 (1) | D93_186 (1) | D10_44 (1) | D182_910 (1),Polarization0 (21) | Polarization1 (13) | Polarization9 (11) | Polarization6 (5) | Polarization4 (5),0.5917870962647082,1.0,309,9,,,
t930466,3.071428571428572,43,7,0.5,1.0,0.0,0.3863090652282845,0.4821428571428571,long jump | the Long Jump | the long jump | (long jump | the high jump | the long jump competition | Long Jump | a long jump | both the long jump | long jumping,10,7,7,D31_70 (1) | D19_181 (1) | D181_364 (1) | D19_910 (1) | D14_19 (1),Polarization2 (2) | Polarization0 (2) | Polarization1 (1) | Polarization7 (1) | Polarization6 (1),0.48214285714285715,1.0,43,12,,,
t793534,3.061728395061728,496,81,0.5,1.0,0.0,0.3560810043238521,0.4936244596999746,most viewers | viewers | more viewers | all viewers | the viewers | some viewers | Some viewers | the viewer | our viewers | what viewers,10,81,81,D334_910 (1) | D6_38 (1) | D106_879 (1) | D2_184 (1) | D10_44 (1),Polarization1 (20) | Polarization0 (15) | Polarization6 (13) | Polarization7 (12) | Polarization4 (10),0.4936244596999746,1.0,496,24,,,
t468459,3.061538461538461,199,26,0.3999999999999999,1.0,0.0,0.4341232607519926,0.4223776223776223,"About 3,000 supporters | the supporters | supporters | other supporters | her supporters | Her supporters | his supporters | all his supporters | their supporters | a supporter",10,26,26,D122_910 (1) | D93_186 (1) | D20_38 (1) | D8_20 (1) | D21_186 (1),Polarization1 (12) | Polarization0 (8) | Polarization4 (3) | Polarization7 (2) | Polarization6 (1),0.42237762237762233,1.0,199,33,,,
t648471,3.0609756097560976,251,41,0.5,1.0,0.0,0.3560239182234458,0.4652413981682274,air | the air | Air | no airs | an air | airs | )and air | -Air | The air | my air,10,41,41,D334_910 (1) | D8_51 (1) | D19_910 (1) | D5_19 (1) | D19_29 (1),Polarization1 (10) | Polarization7 (6) | Polarization0 (6) | Polarization6 (5) | Polarization4 (4),0.46524139816822746,1.0,251,14,,,
t375198,3.0576923076923075,513,76,0.4529914529914529,1.0,0.0,0.3446346104349813,0.4263326113171314,a series | Series | the series | the 2024 series | The series | this series | my series | our series | series | A series,10,76,76,D9_44 (1) | D6_38 (1) | D10_44 (1) | D182_910 (1) | D50_71 (1),Polarization1 (23) | Polarization7 (9) | Polarization9 (8) | Polarization5 (8) | Polarization0 (8),0.4263326113171313,1.0,513,18,,,
t664727,3.055555555555556,22,6,0.8333333333333334,1.0,0.0,0.3849001794597505,0.6666666666666666,a taste | the taste | her taste | His taste | taste | its taste | TASTE | the tastes | their own tastes | everyone's taste,10,6,6,D10_45 (1) | D38_45 (1) | D45_910 (1) | D10_38 (1) | D140_910 (1),Polarization0 (3) | Polarization4 (1) | Polarization1 (1) | Polarization7 (1),0.6666666666666666,1.0,22,5,,,
t551397,3.0545454545454547,42,11,0.8,1.0,0.0,0.3815054033943688,0.6636363636363636,the arena | the same arena | the arenas | The arena | an arena | arena | arena sports | the temporary arena | an open arena | arenas,10,11,11,D2_27 (1) | D9_24 (1) | D19_910 (1) | D21_186 (1) | D31_205 (1),Polarization0 (5) | Polarization1 (2) | Polarization9 (1) | Polarization6 (1) | Polarization7 (1),0.6636363636363636,1.0,42,6,,,
t322350,3.0545454545454542,28,5,0.5454545454545454,1.0,0.0,0.3801000303312948,0.5890909090909091,thousands | the thousands | my thousands | The thousands | of thousands | hundreds of thousands | the hundreds of thousands | the tens of thousands | tens of thousands | Thousands,10,5,5,D10_134 (1) | D30_908 (1) | D10_168 (1) | D21_134 (1) | D21_30 (1),Polarization0 (2) | Polarization6 (1) | Polarization4 (1) | Polarization1 (1),0.5890909090909091,1.0,28,11,,,
t841806,3.0479797979797985,60,12,0.6095959595959597,1.0,0.0,0.3622929554839658,0.5467171717171718,extra time | some extra time | extra-time | Extra-time | the original and extra time | an extra-time win | an extra 30 minutes | an extra 25 minutes | the extra time winner | The extra time rules,10,12,12,D10_11 (1) | D9_566 (1) | D53_141 (1) | D5_10 (1) | D93_171 (1),Polarization7 (5) | Polarization0 (3) | Polarization1 (3) | Polarization4 (1),0.5467171717171718,1.0,60,13,,,
t137012,3.03448275862069,616,87,0.4285714285714286,1.0,0.0,0.3908499892054497,0.4794857760375002,"hope | Hope | hopes | such hopes | The hope | those hopes | their hopes | the hopes | Your hopes | his ""hope",10,87,87,D40_54 (1) | D9_44 (1) | D6_38 (1) | D16_842 (1) | D10_44 (1),Polarization1 (24) | Polarization0 (22) | Polarization3 (8) | Polarization7 (8) | Polarization4 (8),0.4794857760375002,1.0,616,24,,,
t1034488,3.022222222222222,17,3,0.5333333333333333,1.0,0.0,0.4085505846855607,0.5111111111111111,disruption | some disruption | the disruptions | disruptions | the disruption | any disruption | further disruption | The disruptions | The disruption | more disruption,10,3,3,D20_54 (1) | D10_633 (1) | D21_910 (1),Polarization0 (1) | Polarization1 (1) | Polarization6 (1),0.5111111111111111,1.0,17,7,,,
