article_index,title,publication_date,source,url,label,confidence,strong_hits,support_hits,all_hits_count,snippet
2085,"Fact check: No, Imane Khelif is not banned from boxing – DW – 03/21/2025",,www.dw.com,https://www.dw.com/en/fact-check-boxer-imane-khelif-is-not-banned-from-competing/a-71992959,high_precision,high,"imane khelif, khelif","boxing, boxer, women's boxing, algeria, algerian, gender, male, female",10,"Following renewed false reports about Algerian boxer Imane Khelif, the World Boxing Organization clarified that the athlete meets all the requirements to participate in competitions and is recognized as a woman.

Claim:""Shocking boxing news: Imane Khelif has been banned for life after th..."
2089,Olympic boxer Imane Khelif takes legal action over male chromosomes claims | Boxing | The Guardian,2024-11-06,www.theguardian.com,https://www.theguardian.com/sport/2024/nov/06/olympic-boxer-imane-khelif-takes-legal-action-over-male-chromosomes-claims,high_precision,high,"imane khelif, khelif","boxing, boxer, olympic boxing, algeria, algerian, eligibility, gender, male",10,"Imane Khelif, the boxer who wonOlympic gold amid a gender eligibility row, is taking legal action over media reports allegedly detailing her leaked medical records, the International Olympic Committee has said. Reports published in France this week c..."
2102,France launches probe into alleged cyberbullying of Olympic boxer Imane Khelif - CBS News,2024-08-14,www.cbsnews.com,https://www.cbsnews.com/news/boxer-imane-khelif-france-cyberbullying-probe/,high_precision,high,"imane khelif, khelif","boxing, boxer, olympic boxing, algeria, algerian, eligibility, gender, sex",10,"Watch CBS News

Updated on:  August 14, 2024 / 6:51 AM EDT/ CBS/AFP

France has launched a cyberbullying investigation following a complaint by Algerian Olympic boxing championImane Khelif, prosecutors told CBS News on Wednesday, after the athlete endured backlash over misconceptions about her gender.

Khelif's lawyer, Nabil Boudi,announced on social medialast week that the boxing champion h..."
2107,"Imane Khelif competing in women's boxing not fair, says Hungarian opponent - BBC Sport",2024-08-02,www.bbc.com,https://www.bbc.com/sport/olympics/articles/cnd0drjr4jdo,high_precision,high,"imane khelif, khelif","boxing, boxer, women's boxing, algeria, algerian, eligibility, gender, sex",10,"Khelif is scheduled to fight Hungary's Hamori on Saturday

Hungarian boxer Anna Luca Hamori says she doesn't ""think it's fair"" that her next opponent, Imane Khelif, is taking part in the women's category at the Olympics.

Hamori, 23, will face the 25..."
2112,Imane Khelif: Algerian boxer targets LA Olympics in 2028 after brushing off Donald Trump criticism | CNN,2025-03-19,edition.cnn.com,https://edition.cnn.com/2025/03/19/sport/imane-khelif-la-olympics-donald-trump-spt,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, eligibility, gender, male, female",10,"Follow:

Algerian boxerImane Khelif, who was the subject of global attention during theParis 2024 Games, says she’s aiming to defend her Olympic title atLos Angeles 2028and brushed offcriticismfrom President Donald Trump.

The Algerian – a cisgender woman who..."
2115,"In the Olympics boxing arena, facts and fairness are taking a battering | Boxing | The Guardian",2024-08-02,www.theguardian.com,https://www.theguardian.com/sport/article/2024/aug/02/boxing-imane-khelif-lin-yu-ting-facts-fairness-battering,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, gender, sex, male, female",10,"Hugely complex, essentially irresolvable issues have been flattened in the toxic furore over the inclusion of Lin Yu-ting and Imane Khelif in the women’s competition

On a packed Friday afternoon at the low-fi North Paris Arena, essentially a reconfigured trade fair hall, the Paris 2024 boxing programme staged the most wildly politicised, toxic and largely misunderstood eve..."
2116,"Girls, ignore the sexist rhetoric. Revel in everything that upsets the haters | Van Badham | The Guardian",2024-08-10,www.theguardian.com,https://www.theguardian.com/commentisfree/article/2024/aug/11/girls-ignore-the-sexist-rhetoric-revel-in-everything-that-upsets-the-haters,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, gender, sex, male, female",10,"The preferred model of femininity for the yelping far right is the homebound tradwife. Let them cry and keep boxing

The saga of theAlgerian boxer Imane Khelif at the Olympics. The explosiveTimes featureabout the“tradwife”Hannah Neeleman. Whatever has happened to the Republican vice-presidential candidate JD Vance to make him once insist that a coven of ven..."
3099,Putin says letting transgenders take part in women's events 'destroying female sports' -  Sports - TASS,2024-09-02,tass.com,https://tass.com/sports/1837061,high_precision,high,"imane khelif, khelif","boxing, boxer, olympic boxing, algeria, gender, gender test, male, female",10,"KYZYL, September 2. /TASS/. The participation of transgender athletes in women’s events is simply destroying female sports, Russian President Vladimir Putin said at a meeting with students at School No. 20 in Kyzyl, the capital of Russia’s Siberian region of Tuva.

""It’s not fair at all; it’s nonsense,..."
3100,"Olympic Movement is really ‘in its decline,’ says Russian Olympic chief Pozdnyakov -  Sports - TASS",2024-09-11,tass.com,https://tass.com/sports/1841921,high_precision,high,"imane khelif, khelif","boxing, boxer, female boxer, algeria, gender, gender test, male, female",10,"...well as an utter disregard of all traditions,"" he said.

""This is not because of us [Russia] not taking part, but because of such developments, which undermine the essence and meaning of everything,"" the Russian Olympic chief noted referring to two female boxers at the 2024 Paris Summer Olympics who earlier failed gender tests.

Lin Yu Ting of Chinese Taipei took the gold medal in the women's 57kg weight class in the boxing event at the 2024 Paris Olympic Games, while Imane Khelif of Algeria wo..."
3143,‘Biological Male’ Boxer Imane Khelif ‘wins’ Olympic Gold Medal - modernity,2024-08-10,modernity.news,https://modernity.news/2024/08/10/biological-male-boxer-imane-khelif-wins-olympic-gold-medal/,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, gender, gender test, male, female",10,"...ef direct to your inbox and other special offers! No more than 2 emails per day max.

You have successfully joined the  m o d e r n i t y  subscriber list. You will receive a newsletter soon!

A person with XY chromosomes, and therefore a biological male according to both world boxing bodies, has won the women’s boxing gold medal in the Olympics.

Algerian boxer Imane Khelif soundly defeated China’s Yang Liu to take the gold medal at the Paris games on Friday, prompting an instant backlash.

Ima..."
3147,Leftist Media Reaction To Olympic Boxing Mismatch Is Unbelievable - modernity,2024-08-02,modernity.news,https://modernity.news/2024/08/02/leftist-media-reaction-to-olympic-boxing-mismatch-is-unbelievable/,high_precision,high,"imane khelif, khelif","boxing, olympic boxing, algeria, algerian, gender, sex, male, female",10,"...ly  m o d e r n i t y  brief direct to your inbox and other special offers! No more than 2 emails per day max.

You have successfully joined the  m o d e r n i t y  subscriber list. You will receive a newsletter soon!

The fallout continues from the Olympic boxing fiasco that saw a biological male defeat a female competitor in under a minute, breaking her nose in the process.

While most of the world has expressed dismay and disgust, some portions of the leftist media are taking a different posi..."
3326,Imane Khelif name Elon Musk and JK Rowling in cyberbullying lawsuit after Olympics controversy,2024-08-14,www.gbnews.com,https://www.gbnews.com/sport/olympics/imane-khelif-elon-musk-jk-rowling-cyberbullying-lawsuit-olympics-controversy,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, eligibility, gender, male, female",10,"Imane Khelif has launched legal action over the backlash she faced at the Olympics

REUTERS

ByStuart Ballard,

Published: 14/08/2024

Imane Khelif has filed a criminal lawsuit in France over the abuse she received on social media platform X.

Both E..."
3676,Algeria condemns targeting of boxer Imane Khelif over passed Olympic gender test,2024-08-01,www.rappler.com,https://www.rappler.com/sports/boxing/algeria-condemns-targeting-boxer-imane-khelif-gender-test-paris-olympics-2024,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, eligibility, gender, gender test, male, female",10,"SUMMARY

This is AI generated summarization, which may have errors. For context, always refer to the full article.

TARGETED. Imane Khelif reacts after an announcement.

Imane Khelif Instagram page

PARIS, France – Algeria’s Olympic Committee (COA) on Wednesday, July 31, condemned “baseless” attacks on boxer Imane Khelif amid scrutiny of her participation in the Olympics af..."
3795,"Strictly business: Lin Yu-Ting stays off social media amid gender row, Olympic gold push",2024-08-11,www.rappler.com,https://www.rappler.com/sports/boxing/lin-yu-ting-stays-off-social-media-gender-row-gold-push-paris-olympics-2024,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, eligibility, gender, sex, gender test",10,"...RY

This is AI generated summarization, which may have errors. For context, always refer to the full article.

EMOTIONAL WIN. Gold medalist Yu Ting Lin of Taiwan reacts with her medal.

Peter Cziborra/Reuters

PARIS, France – Lin Yu-ting, one of two boxers at the center of a gender dispute at the Paris Olympics, said staying off social media and focusing on her sport had helped her cope with nearly two weeks of international headlines over her eligibility for the Games.

Lin, who beat Polish opp..."
3998,"Paris Olympics will feature Suni Lee, swimming and track and field on Sunday | Live Updates from Fox News Digital",2026-01-14,www.foxnews.com,https://www.foxnews.com/live-news/olympics-2024-paris-august-4-2024,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, gender, gender test, male, female",10,"...h a share of the lead at -19, but Tommy Fleetwood bogeyed 17 to drop a shot and couldn't chip in to force a gold-medal playoff. Jon Rahm, who owned a share of the 54-hole lead, double-bogeyed late to all but put himself out of contention.

Taiwanese boxer Lin Yu-Ting, who previously failed a gender test, was guaranteed an Olympic medal from the Paris Games after the fighter defeated Bulgaria’s Svetlana Kamenova Staneva via unanimous decision in the quarterfinals.

Lin and Algerian boxer Imane Kh..."
3999,"Simone Biles wins gold medal in vault, Team USA shines in women's gymnastics | Live Updates from Fox News Digital",2026-01-14,www.foxnews.com,https://www.foxnews.com/live-news/olympics-2024-paris-august-3-2024,high_precision,high,"imane khelif, khelif","boxing, boxer, algeria, algerian, eligibility, gender, male, female",10,"...eaction time was 0.221 seconds, the slowest of the eight runners in the final, while Alfred's was 0.144. Ultimately, simple math says it didn't quite matter, but it does show a key reason why Richardson had to fight from behind early on.

Australian boxer and featherweight champion Skye Nicolson has come to the defense of two boxers at the center of a gender eligibility controversy at the 2024 Paris Olympics.

Nicolson, who competed at the 2020 Tokyo Olympics, took to social media to address the..."
